type,num_iter,row,col,threads,time
gof_cuda,1000,4256,4256,1024,0.279237
gof_cuda,1000,4288,4288,1024,0.284694
gof_cuda,1000,4320,4320,1024,0.295857
gof_cuda,1000,4352,4352,1024,0.290542
gof_cuda,1000,4384,4384,1024,0.299386
gof_cuda,1000,4416,4416,1024,0.298748
gof_cuda,1000,4448,4448,1024,0.349059
gof_cuda,1000,4480,4480,1024,0.304879
gof_cuda,1000,4512,4512,1024,0.311579
gof_cuda,1000,4544,4544,1024,0.332062
gof_cuda,1000,4576,4576,1024,0.326021
gof_cuda,1000,4608,4608,1024,0.327195
gof_cuda,1000,4640,4640,1024,0.329224
gof_cuda,1000,4672,4672,1024,0.334389
gof_cuda,1000,4704,4704,1024,0.340541
gof_cuda,1000,4736,4736,1024,0.369518
gof_cuda,1000,4768,4768,1024,0.348608
gof_cuda,1000,4800,4800,1024,0.349703
gof_cuda,1000,4832,4832,1024,0.357111
gof_cuda,1000,4864,4864,1024,0.361652
gof_cuda,1000,4896,4896,1024,0.415353
gof_cuda,1000,4928,4928,1024,0.378074
gof_cuda,1000,4960,4960,1024,0.376353
gof_cuda,1000,4992,4992,1024,0.404208
gof_cuda,1000,5024,5024,1024,0.428263
gof_cuda,1000,5056,5056,1024,0.4665
gof_cuda,1000,5088,5088,1024,0.437772
gof_cuda,1000,5120,5120,1024,0.397272
gof_cuda,1000,5152,5152,1024,0.408794
gof_cuda,1000,5184,5184,1024,0.408953
gof_cuda,1000,5216,5216,1024,0.45939
gof_cuda,1000,5248,5248,1024,0.420636
gof_cuda,1000,5280,5280,1024,0.433085
gof_cuda,1000,5312,5312,1024,0.457493
gof_cuda,1000,5344,5344,1024,0.432415
gof_cuda,1000,5376,5376,1024,0.437936
gof_cuda,1000,5408,5408,1024,0.453319
gof_cuda,1000,5440,5440,1024,0.467464
gof_cuda,1000,5472,5472,1024,0.457716
gof_cuda,1000,5504,5504,1024,0.454826
gof_cuda,1000,5536,5536,1024,0.470351
gof_cuda,1000,5568,5568,1024,0.477928
gof_cuda,1000,5600,5600,1024,0.486874
gof_cuda,1000,5632,5632,1024,0.485124
gof_cuda,1000,5664,5664,1024,0.492785
gof_cuda,1000,5696,5696,1024,0.491404
gof_cuda,1000,5728,5728,1024,0.497254
gof_cuda,1000,5760,5760,1024,0.500525
gof_cuda,1000,5792,5792,1024,0.526128
gof_cuda,1000,5824,5824,1024,0.522652
gof_cuda,1000,5856,5856,1024,0.510063
gof_cuda,1000,5888,5888,1024,0.509419
gof_cuda,1000,5920,5920,1024,0.511175
gof_cuda,1000,5952,5952,1024,0.516691
gof_cuda,1000,5984,5984,1024,0.524184
gof_cuda,1000,6016,6016,1024,0.507768
gof_cuda,1000,6048,6048,1024,0.510923
gof_cuda,1000,6080,6080,1024,0.512854
gof_cuda,1000,6112,6112,1024,0.51244
gof_cuda,1000,6144,6144,1024,0.518192
gof_cuda,1000,6176,6176,1024,0.517432
gof_cuda,1000,6208,6208,1024,0.506798
gof_cuda,1000,6240,6240,1024,0.518202
gof_cuda,1000,6272,6272,1024,0.508523
gof_cuda,1000,6304,6304,1024,0.51037
gof_cuda,1000,6336,6336,1024,0.526557
gof_cuda,1000,6368,6368,1024,0.533057
gof_cuda,1000,6400,6400,1024,0.533088
gof_cuda,1000,6432,6432,1024,0.514127
gof_cuda,1000,6464,6464,1024,0.513657
gof_cuda,1000,6496,6496,1024,0.52308
gof_cuda,1000,6528,6528,1024,0.506683
gof_cuda,1000,6560,6560,1024,0.509577
gof_cuda,1000,6592,6592,1024,0.516737
gof_cuda,1000,6624,6624,1024,0.51341
gof_cuda,1000,6656,6656,1024,0.542105
gof_cuda,1000,6688,6688,1024,0.511501
gof_cuda,1000,6720,6720,1024,0.51191
gof_cuda,1000,6752,6752,1024,0.507349
gof_cuda,1000,6784,6784,1024,0.516261
gof_cuda,1000,6816,6816,1024,0.537055
gof_cuda,1000,6848,6848,1024,0.509552
