type,num_iter,row,col,threads,time
gof_cuda,1000,4256,4256,1024,0.296296
gof_cuda,1000,4288,4288,1024,0.296575
gof_cuda,1000,4320,4320,1024,0.29928
gof_cuda,1000,4352,4352,1024,0.301801
gof_cuda,1000,4384,4384,1024,0.305235
gof_cuda,1000,4416,4416,1024,0.305162
gof_cuda,1000,4448,4448,1024,0.319537
gof_cuda,1000,4480,4480,1024,0.313387
gof_cuda,1000,4512,4512,1024,0.318643
gof_cuda,1000,4544,4544,1024,0.32226
gof_cuda,1000,4576,4576,1024,0.329739
gof_cuda,1000,4608,4608,1024,0.371861
gof_cuda,1000,4640,4640,1024,0.343633
gof_cuda,1000,4672,4672,1024,0.339152
gof_cuda,1000,4704,4704,1024,0.346336
gof_cuda,1000,4736,4736,1024,0.35206
gof_cuda,1000,4768,4768,1024,0.357179
gof_cuda,1000,4800,4800,1024,0.358161
gof_cuda,1000,4832,4832,1024,0.367732
gof_cuda,1000,4864,4864,1024,0.372051
gof_cuda,1000,4896,4896,1024,0.376854
gof_cuda,1000,4928,4928,1024,0.385818
gof_cuda,1000,4960,4960,1024,0.391931
gof_cuda,1000,4992,4992,1024,0.386776
gof_cuda,1000,5024,5024,1024,0.393598
gof_cuda,1000,5056,5056,1024,0.439058
gof_cuda,1000,5088,5088,1024,0.46063
gof_cuda,1000,5120,5120,1024,0.450611
gof_cuda,1000,5152,5152,1024,0.450385
gof_cuda,1000,5184,5184,1024,0.45502
gof_cuda,1000,5216,5216,1024,0.456041
gof_cuda,1000,5248,5248,1024,0.458116
gof_cuda,1000,5280,5280,1024,0.449614
gof_cuda,1000,5312,5312,1024,0.470689
gof_cuda,1000,5344,5344,1024,0.475301
gof_cuda,1000,5376,5376,1024,0.509804
gof_cuda,1000,5408,5408,1024,0.484464
gof_cuda,1000,5440,5440,1024,0.489617
gof_cuda,1000,5472,5472,1024,0.525417
gof_cuda,1000,5504,5504,1024,0.519176
gof_cuda,1000,5536,5536,1024,0.493741
gof_cuda,1000,5568,5568,1024,0.527619
gof_cuda,1000,5600,5600,1024,0.540306
gof_cuda,1000,5632,5632,1024,0.507827
gof_cuda,1000,5664,5664,1024,0.57417
gof_cuda,1000,5696,5696,1024,0.527323
gof_cuda,1000,5728,5728,1024,0.55512
gof_cuda,1000,5760,5760,1024,0.556075
gof_cuda,1000,5792,5792,1024,0.544842
gof_cuda,1000,5824,5824,1024,0.557553
gof_cuda,1000,5856,5856,1024,0.592845
gof_cuda,1000,5888,5888,1024,0.55323
gof_cuda,1000,5920,5920,1024,0.593205
gof_cuda,1000,5952,5952,1024,0.59781
gof_cuda,1000,5984,5984,1024,0.606703
gof_cuda,1000,6016,6016,1024,0.598899
gof_cuda,1000,6048,6048,1024,0.644859
